Date,Temp9am,Temp3pm,MinTemp,MaxTemp,Rainfall,RainToday,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,ID
23-01-18,11.8,16.6,9.7,19.1,0.0,No,3.2,9.5,W,41,W,S,24,15,59,50,1014.4,1011.6,2,4,1818
24-01-18,11.0,15.7,8.5,17.7,0.0,No,3.8,3.8,S,44,W,SW,26,17,65,56,1009.5,1008.3,6,6,1819
25-01-18,9.6,16.1,8.0,19.2,0.0,Yes,1.6,8.0,S,43,W,S,26,17,76,52,1013.5,1012.2,1,2,1820
26-01-18,10.5,14.3,8.7,16.1,15.6,Yes,3.2,0.0,S,52,W,SSW,24,26,80,65,1021.7,1021.3,6,7,1821
27-01-18,9.9,15.6,8.7,16.6,1.4,No,2.8,7.2,SSW,39,W,SSW,26,20,71,57,1024.2,1021.0,3,6,1822
28-01-18,9.6,16.1,8.0,17.3,0.0,Yes,2.0,8.1,W,31,W,SSW,19,15,79,58,1021.6,1019.1,5,2,1823
29-01-18,7.9,11.9,7.7,13.5,1.2,Yes,2.4,0.0,SE,39,W,SSW,26,17,87,83,1024.9,1024.2,7,7,1824
30-01-18,11.0,11.9,7.6,13.9,56.2,Yes,0.4,0.2,SSE,41,WNW,SSW,7,19,93,90,1028.5,1026.7,7,7,1825
31-01-18,10.2,13.1,9.6,13.8,53.4,Yes,0.2,0.1,W,39,W,WNW,17,11,91,77,1021.7,1017.9,7,7,1826
01-02-18,10.6,13.8,10.0,16.7,5.0,Yes,2.4,0.2,SSE,41,W,W,17,9,93,90,1016.3,1014.8,8,6,1827
02-02-18,16.7,19.2,10.5,19.8,15.6,No,1.4,4.3,SSE,52,SE,SE,31,20,84,63,1019.8,1020.0,7,7,1828
03-02-18,13.4,17.6,12.8,18.8,0.8,Yes,3.4,2.4,WNW,26,W,ESE,15,19,93,64,1022.9,1020.7,7,7,1829
04-02-18,13.3,16.0,12.9,16.1,16.8,Yes,2.8,0.0,ESE,41,W,ENE,9,15,93,83,1023.7,1022.5,7,7,1830
05-02-18,13.6,13.2,12.7,14.2,41.0,Yes,3.2,0.0,E,28,SSE,SSE,9,9,90,87,1024.8,1023.0,8,8,1831
06-02-18,12.4,16.6,11.3,17.1,51.0,Yes,2.0,2.2,SE,37,W,SSW,11,9,94,82,1025.7,1023.5,7,5,1832
07-02-18,10.3,18.5,8.8,20.1,9.8,No,0.8,9.8,W,26,W,E,20,7,89,56,1024.4,1021.9,1,1,1833
08-02-18,10.2,18.9,8.8,19.9,0.0,No,2.2,9.8,W,33,W,WNW,20,4,77,46,1024.9,1021.0,1,2,1834
09-02-18,9.5,19.2,8.1,19.8,0.0,No,2.2,9.5,W,26,WNW,NNE,19,13,82,53,1024.4,1020.8,1,0,1835
10-02-18,14.7,22.6,8.5,23.4,0.0,No,2.6,9.8,NW,43,NNW,NNW,17,22,57,38,1016.3,1011.5,0,1,1836
11-02-18,16.0,18.5,14.7,19.5,0.0,No,4.0,9.7,W,65,NW,W,20,33,54,30,1010.9,1010.8,1,1,1837
12-02-18,10.2,17.1,7.8,17.4,0.0,No,4.2,9.8,WSW,37,WNW,WNW,13,19,57,31,1020.1,1018.1,0,0,1838
13-02-18,10.0,17.7,7.4,19.1,0.0,No,4.0,9.5,W,35,W,WSW,19,11,62,35,1026.9,1025.6,1,1,1839
14-02-18,9.3,17.7,7.4,19.2,0.0,Yes,2.2,9.1,W,33,W,SSE,19,17,68,36,1031.7,1029.9,0,3,1840
15-02-18,9.3,11.8,8.7,13.6,1.6,Yes,3.0,1.0,W,30,W,SSW,19,17,83,84,1035.0,1033.6,5,7,1841
16-02-18,10.3,14.8,8.9,15.9,8.0,No,1.2,2.7,W,24,W,SSE,17,13,84,71,1033.5,1031.6,7,6,1842
17-02-18,9.1,17.0,8.2,18.4,0.0,No,1.2,8.2,W,30,W,E,20,9,91,62,1035.3,1032.2,2,5,1843
18-02-18,9.6,19.2,8.3,20.2,0.2,No,1.2,8.4,W,30,W,WNW,17,6,92,46,1031.1,1027.1,1,1,1844
19-02-18,10.9,17.3,8.3,17.4,0.0,No,3.0,5.0,WNW,26,W,E,15,2,85,61,1029.2,1027.3,7,6,1845
20-02-18,10.7,17.5,8.9,18.4,0.0,No,1.0,8.5,W,24,W,NE,11,15,88,60,1028.4,1025.4,4,8,1846
21-02-18,15.4,19.4,10.7,22.0,0.2,Yes,3.6,1.7,NNW,33,NW,NNW,4,13,78,58,1024.6,1021.9,7,7,1847
22-02-18,15.1,19.6,14.4,21.6,1.4,Yes,0.2,3.4,NW,26,W,NE,9,13,88,67,1024.7,1022.1,7,4,1848
23-02-18,14.5,23.0,13.0,24.3,4.8,No,1.8,8.7,NE,22,W,E,9,9,85,48,1023.8,1020.6,4,3,1849
24-02-18,15.1,19.4,13.3,22.6,0.0,No,2.4,3.9,NNE,30,W,NE,7,13,85,72,1022.9,1019.4,7,7,1850
25-02-18,18.1,17.5,15.0,20.4,0.0,No,3.2,1.6,NNW,57,NE,N,15,17,66,73,1015.7,1011.7,4,7,1851
26-02-18,16.5,19.8,14.5,20.4,0.8,No,2.4,8.9,NNW,48,N,NW,17,26,65,38,1009.3,1005.4,2,2,1852
27-02-18,11.0,16.0,8.5,16.3,0.2,No,6.4,10.1,NW,54,NW,WNW,24,31,49,29,1016.0,1013.2,1,1,1853
28-02-18,12.2,16.6,8.7,17.2,0.0,No,3.8,9.9,WNW,54,WNW,W,17,26,54,28,1019.4,1016.3,2,2,1854
01-03-18,11.0,15.9,7.1,17.7,0.0,No,3.2,8.0,WSW,44,W,WSW,17,19,60,42,1019.9,1018.5,1,7,1855
02-03-18,12.3,16.6,10.1,17.0,0.0,No,4.0,4.8,SSW,48,WSW,SSW,17,20,61,46,1026.6,1026.4,1,6,1856
03-03-18,8.8,17.9,7.4,19.6,0.0,No,3.0,8.6,WNW,33,W,E,20,9,72,38,1029.8,1026.6,1,3,1857
04-03-18,9.2,19.5,7.9,20.3,0.0,No,3.4,9.3,WNW,22,WNW,WNW,15,7,75,32,1025.9,1023.3,5,1,1858
05-03-18,9.4,17.8,7.4,18.7,0.0,No,1.8,9.9,W,28,W,E,22,15,62,56,1031.0,1028.2,1,1,1859
06-03-18,9.7,18.1,8.3,18.8,0.0,No,3.6,6.8,NNE,26,WNW,E,7,17,84,64,1029.8,1025.8,6,6,1860
07-03-18,17.6,23.3,9.7,24.0,0.0,No,2.6,10.2,NNW,37,N,N,22,11,53,35,1025.2,1020.8,6,1,1861
08-03-18,12.8,19.7,11.1,21.5,0.0,Yes,3.4,3.4,SSW,48,W,ENE,13,6,73,49,1019.9,1017.8,6,5,1862
09-03-18,13.9,17.0,12.6,18.4,5.6,No,2.6,8.1,S,43,SSW,S,20,22,82,61,1023.9,1022.7,7,4,1863
10-03-18,11.0,17.5,8.1,19.6,0.0,No,3.4,10.1,W,30,WNW,ESE,24,15,71,54,1023.3,1020.1,2,3,1864
11-03-18,10.9,19.7,9.1,20.3,0.0,No,2.2,6.8,W,31,W,W,15,19,83,31,1018.0,1012.7,7,3,1865
12-03-18,13.5,19.2,10.4,19.6,0.0,No,3.6,10.0,NW,37,W,W,7,4,51,29,1016.0,1012.1,4,1,1866
13-03-18,14.0,18.0,10.9,19.9,0.0,No,4.2,8.5,WSW,44,NW,WSW,9,24,54,29,1013.6,1012.2,6,5,1867
14-03-18,13.1,20.4,9.5,21.0,0.0,No,3.8,10.0,WNW,50,WNW,WNW,11,15,52,34,1017.6,1013.6,1,2,1868
15-03-18,16.4,22.1,11.9,23.9,0.0,No,5.6,8.7,NNW,52,NW,WNW,20,17,48,30,1011.9,1008.0,5,5,1869
16-03-18,13.0,16.0,10.8,17.9,0.8,Yes,4.8,8.3,WSW,35,W,ESE,17,15,57,49,1013.6,1009.3,2,7,1870
17-03-18,9.3,12.6,9.3,13.1,9.6,Yes,3.8,1.3,SSW,57,W,SSW,24,24,85,74,1008.3,1009.8,7,7,1871
18-03-18,11.2,17.1,7.0,17.4,4.2,No,0.6,6.7,W,35,W,NW,20,9,60,43,1018.9,1014.0,4,7,1872
19-03-18,13.4,23.5,10.5,23.5,0.0,No,4.0,10.6,W,31,W,NW,11,11,46,33,1016.0,1013.4,0,1,1873
20-03-18,12.7,19.2,9.0,21.8,0.0,No,3.8,10.4,WSW,31,WNW,E,13,11,61,38,1018.2,1013.5,1,1,1874
21-03-18,19.6,18.9,12.0,24.4,0.2,No,3.8,5.4,W,94,N,W,9,48,40,40,1005.8,1004.2,3,7,1875
22-03-18,14.5,22.2,9.6,22.8,0.0,No,5.8,10.8,W,35,NNW,WNW,13,9,35,25,1013.7,1012.2,1,1,1876
23-03-18,15.9,23.9,12.5,24.1,0.0,No,4.2,10.7,NNW,39,NNW,WNW,24,17,39,22,1013.6,1007.7,2,1,1877
24-03-18,12.3,17.7,10.5,18.7,0.0,No,8.0,10.7,W,57,WSW,S,24,19,42,29,1019.0,1019.8,1,1,1878
25-03-18,10.8,19.1,7.3,20.6,0.0,No,3.6,10.7,NE,41,WNW,ENE,17,26,61,36,1023.7,1016.9,0,0,1879
26-03-18,17.6,22.6,10.7,24.4,0.0,No,6.2,10.5,WNW,57,NNE,W,20,26,41,34,1010.1,1006.7,1,4,1880
27-03-18,16.2,22.8,11.3,23.3,0.0,No,6.6,10.7,WNW,39,NW,NNW,15,20,38,28,1016.9,1011.9,0,1,1881
28-03-18,17.0,19.8,13.6,20.9,0.0,No,7.8,9.9,W,59,N,WNW,7,39,33,25,1009.7,1007.0,2,5,1882
29-03-18,10.7,15.4,8.4,16.6,0.0,No,6.2,10.8,WSW,56,WSW,WSW,26,22,43,26,1013.7,1011.9,1,1,1883
30-03-18,11.3,17.5,7.6,18.1,0.0,No,3.0,10.3,W,50,W,W,20,20,50,30,1016.3,1013.4,2,3,1884
31-03-18,12.5,17.7,7.6,18.1,0.0,No,5.6,6.7,W,50,N,WNW,19,24,48,32,1013.8,1010.2,7,7,1885
01-04-18,14.8,17.4,11.8,18.6,0.0,No,4.0,2.5,WNW,56,NW,WNW,20,28,50,42,1010.2,1008.5,7,7,1886
02-04-18,15.9,21.8,12.2,22.7,0.0,No,4.0,10.8,W,35,WSW,ESE,26,19,52,42,1020.1,1020.0,2,4,1887
03-04-18,12.7,19.6,9.9,23.6,0.0,No,4.2,10.7,SW,35,WNW,E,17,17,72,53,1024.0,1020.4,1,1,1888
04-04-18,14.2,21.6,10.3,22.0,0.0,No,3.6,9.6,W,33,WNW,WNW,20,11,54,30,1024.6,1020.4,3,6,1889
05-04-18,15.4,19.9,11.5,21.9,0.0,No,2.2,9.4,W,24,W,ESE,15,15,58,60,1022.0,1018.6,4,2,1890
06-04-18,14.9,22.1,11.8,23.3,0.0,No,3.0,10.8,SSE,39,W,SSE,20,24,72,38,1021.5,1020.2,1,2,1891
07-04-18,15.3,20.0,11.4,21.8,0.0,No,3.8,6.7,NNE,56,WNW,NE,17,17,69,59,1024.4,1019.4,6,7,1892
08-04-18,21.7,23.5,15.2,24.7,0.0,No,5.2,10.2,N,39,N,ENE,22,6,46,53,1015.1,1011.4,1,1,1893
09-04-18,15.9,23.6,14.9,24.5,0.0,No,5.8,8.2,W,30,WNW,SE,22,11,60,34,1021.5,1020.0,7,4,1894
10-04-18,15.8,20.6,11.4,22.2,0.0,No,4.8,10.1,ENE,26,WNW,E,17,20,57,62,1028.5,1026.6,1,1,1895
11-04-18,15.9,21.4,12.2,22.0,0.0,No,4.0,11.0,NE,28,W,NE,19,17,71,41,1031.2,1029.1,6,2,1896
12-04-18,16.4,21.2,12.0,21.9,0.0,No,4.2,10.4,ENE,31,WNW,ENE,11,20,66,56,1034.0,1031.3,1,1,1897
13-04-18,15.7,20.7,12.2,21.1,0.0,No,3.8,10.1,NE,41,W,NE,13,20,75,52,1033.6,1028.7,1,1,1898
14-04-18,17.7,28.5,12.2,28.8,0.0,No,5.8,10.1,W,28,W,WNW,13,11,62,29,1027.3,1023.0,1,5,1899
15-04-18,20.5,21.2,16.0,23.3,0.0,No,5.0,8.5,WNW,24,SSW,E,13,15,74,70,1026.9,1023.1,7,7,1900
16-04-18,19.2,29.9,15.4,31.1,0.0,No,3.2,9.1,SSE,39,W,ENE,13,15,74,23,1022.4,1018.1,5,4,1901
17-04-18,17.5,18.7,17.0,21.2,0.0,No,4.6,1.7,SSE,41,SSE,ESE,13,13,78,73,1026.2,1023.0,7,7,1902
18-04-18,21.1,22.5,15.3,26.1,0.0,No,2.2,5.1,NNW,33,N,NE,9,11,70,69,1021.0,1014.0,2,7,1903
19-04-18,25.9,30.6,20.1,31.6,0.0,No,7.4,9.7,NNW,74,NW,WNW,33,31,24,14,1005.5,1000.4,2,4,1904
20-04-18,16.9,24.5,14.7,25.0,0.0,No,11.6,6.8,WNW,43,W,WSW,28,15,38,22,1011.7,1008.7,5,3,1905
21-04-18,17.5,22.4,12.1,23.6,0.0,No,6.4,10.2,S,74,W,SW,15,6,41,27,1015.2,1010.1,1,4,1906
22-04-18,14.9,16.9,10.0,18.5,0.0,Yes,5.6,6.1,SSW,41,SW,ENE,20,24,67,56,1021.9,1018.1,7,7,1907
23-04-18,17.0,20.2,14.1,22.9,2.2,No,3.4,8.4,ENE,54,W,S,17,24,75,59,1011.2,1009.1,5,3,1908
24-04-18,16.4,17.9,12.8,18.8,0.0,Yes,4.0,6.2,WSW,33,S,ENE,6,17,74,66,1018.4,1016.3,7,5,1909
25-04-18,16.5,16.5,14.6,17.7,1.2,Yes,2.2,0.0,ENE,80,S,ENE,6,35,75,91,1016.0,1010.0,8,8,1910
26-04-18,17.7,23.2,15.2,23.9,32.2,No,4.8,5.7,WNW,57,N,NNW,22,28,73,42,1000.8,998.3,6,5,1911
27-04-18,20.7,24.7,15.2,25.3,0.0,No,6.8,10.7,W,48,NW,W,20,28,53,28,1002.0,1000.0,6,1,1912
28-04-18,19.9,22.9,14.2,23.4,0.2,No,7.6,11.2,WNW,63,W,WNW,9,46,31,21,1005.7,1002.9,0,1,1913
29-04-18,18.6,18.9,11.4,21.6,0.0,No,6.2,10.3,WSW,69,NNW,SW,13,24,34,30,1007.9,1006.2,2,6,1914
30-04-18,16.8,20.1,11.3,22.0,0.0,No,7.0,11.0,W,37,W,ESE,22,19,49,42,1014.8,1012.2,1,2,1915
01-05-18,16.9,21.6,11.0,25.2,0.0,No,4.6,10.5,E,28,WNW,ENE,11,20,57,51,1014.9,1011.6,1,2,1916
02-05-18,19.1,22.8,12.9,24.4,0.0,No,5.4,10.9,ENE,24,W,E,7,13,55,54,1012.0,1007.3,1,1,1917
03-05-18,22.4,26.9,17.5,28.4,0.0,No,7.4,5.3,WSW,39,E,ENE,2,9,32,32,1004.1,1000.4,7,5,1918
04-05-18,23.4,27.3,15.6,28.8,0.0,No,6.4,10.7,NNE,43,W,NE,9,20,40,32,1009.8,1006.0,0,1,1919
05-05-18,26.9,26.3,16.2,31.8,0.0,No,8.4,11.4,W,41,NW,WNW,17,35,30,20,1002.9,1005.8,0,0,1920
06-05-18,18.1,19.9,12.7,22.6,0.0,No,12.2,11.4,W,46,W,E,19,19,29,39,1019.9,1016.6,0,0,1921
07-05-18,18.9,27.9,11.7,29.3,0.0,No,8.0,11.5,W,76,W,W,13,39,47,13,1011.1,1005.2,1,1,1922
08-05-18,19.4,20.8,14.4,22.8,0.0,No,9.8,10.8,W,41,W,E,13,22,34,35,1017.4,1014.8,1,1,1923
09-05-18,20.3,26.2,12.4,27.4,0.0,No,6.4,10.6,NNE,35,W,NE,6,17,46,35,1016.6,1010.7,6,3,1924
10-05-18,24.7,26.4,20.2,32.2,0.0,No,8.6,3.0,NW,85,NNW,WNW,35,41,33,32,1003.8,1005.0,7,7,1925
11-05-18,20.8,26.0,13.0,26.6,0.0,No,9.8,11.2,NNW,48,NNW,ENE,17,15,31,26,1015.6,1007.6,1,7,1926
12-05-18,17.7,17.2,15.2,18.9,0.0,Yes,10.0,3.7,WSW,65,WSW,S,30,24,41,41,1010.9,1014.3,2,4,1927
13-05-18,16.1,19.3,9.7,20.4,5.0,No,3.8,10.6,WSW,39,WNW,ESE,15,15,45,37,1022.4,1019.1,2,1,1928
14-05-18,17.8,23.4,11.3,25.0,0.0,No,5.2,9.2,E,28,W,E,15,13,56,41,1016.5,1010.4,4,6,1929
15-05-18,20.1,28.9,14.1,29.8,0.0,No,5.6,11.2,SSW,33,WNW,E,9,17,41,24,1010.5,1005.0,2,3,1930
16-05-18,18.3,20.3,15.8,21.9,0.0,No,9.8,10.4,SE,52,SSW,SSE,26,33,60,44,1011.2,1010.8,2,2,1931
17-05-18,17.7,19.8,14.3,21.9,0.0,No,5.8,11.2,SSE,44,WNW,SSE,9,22,58,49,1014.0,1015.8,1,5,1932
18-05-18,17.6,25.7,12.3,27.3,0.0,No,5.0,11.9,ENE,30,W,NE,13,15,59,36,1019.0,1013.1,0,0,1933
19-05-18,27.3,37.1,17.6,37.3,0.0,No,10.0,10.0,S,74,NW,WNW,15,22,22,10,1009.7,1003.1,7,1,1934
20-05-18,18.4,20.5,17.9,22.1,0.0,No,13.2,10.0,SSE,61,SSE,ENE,24,19,64,49,1013.1,1012.7,5,1,1935
21-05-18,18.5,23.3,14.3,24.7,0.0,No,5.8,11.2,ENE,31,WNW,ENE,13,24,63,62,1016.0,1009.5,0,0,1936
22-05-18,24.7,34.2,17.5,35.0,0.0,Yes,6.6,10.8,WNW,80,WNW,WNW,11,46,45,10,1002.2,996.3,2,1,1937
23-05-18,14.8,19.3,13.1,20.7,5.0,No,15.2,6.7,WSW,44,SSW,ESE,28,24,44,34,1014.5,1014.4,5,2,1938
24-05-18,15.4,21.5,10.7,24.3,0.0,No,5.8,12.1,E,33,WNW,NE,15,20,40,32,1022.6,1018.7,1,0,1939
25-05-18,21.1,25.1,12.7,28.3,0.0,No,6.4,11.7,NE,48,NNE,ENE,9,35,33,32,1018.9,1012.4,1,1,1940
26-05-18,27.5,31.5,19.6,33.6,0.0,No,11.2,5.2,NW,80,N,WNW,31,43,23,10,1005.9,1003.3,7,7,1941
27-05-18,17.9,19.7,13.7,22.1,0.0,No,13.4,11.2,SW,41,W,E,15,22,30,43,1025.8,1025.1,2,2,1942
28-05-18,17.6,21.3,12.6,22.4,0.0,No,6.8,12.1,ENE,37,WNW,E,13,28,57,43,1028.1,1024.4,0,0,1943
29-05-18,20.7,23.4,15.5,24.4,0.0,No,7.2,10.9,NNE,48,W,ENE,4,19,65,59,1021.5,1016.5,0,5,1944
30-05-18,21.4,26.7,16.6,28.9,0.0,No,6.2,10.3,NNE,37,W,ESE,11,15,56,48,1016.3,1011.9,0,6,1945
31-05-18,21.4,24.2,19.5,27.0,0.0,Yes,9.4,0.6,SW,50,SSW,ESE,20,7,72,65,1016.2,1011.7,7,8,1946
01-06-18,27.0,32.9,20.1,33.6,3.6,No,2.8,11.9,NW,63,NNW,W,28,31,47,16,1004.8,1002.3,3,1,1947
02-06-18,20.2,23.7,16.4,25.9,0.0,No,12.4,12.5,W,70,WSW,WSW,20,31,41,18,1011.7,1012.9,1,1,1948
03-06-18,16.0,20.7,12.2,23.4,0.0,No,10.8,10.4,E,35,WSW,E,20,26,28,31,1023.2,1019.2,1,0,1949
04-06-18,17.2,21.6,14.0,23.9,0.0,No,8.8,11.6,WSW,44,WSW,ESE,28,26,34,42,1020.9,1019.1,7,1,1950
05-06-18,20.5,20.5,14.6,22.3,0.0,Yes,6.0,9.1,ESE,37,NW,E,17,20,51,55,1022.5,1020.4,3,7,1951
06-06-18,19.5,22.2,15.6,22.3,28.2,No,3.2,5.7,ENE,61,ENE,E,15,19,81,61,1019.5,1014.3,7,2,1952
07-06-18,19.5,18.9,16.4,26.3,0.0,No,4.8,5.0,S,93,W,E,15,0,78,68,1006.6,1008.7,7,7,1953
08-06-18,16.7,21.7,13.2,22.2,0.4,No,7.4,12.0,W,41,W,E,0,0,57,49,1019.6,1018.0,6,2,1954
09-06-18,18.2,21.1,15.4,22.2,0.0,No,5.4,9.8,W,41,W,E,0,0,62,56,1022.0,1019.3,5,1,1955
10-06-18,19.0,21.0,17.3,21.7,0.0,No,8.0,7.7,W,41,W,E,0,0,63,61,1023.8,1020.2,7,7,1956
11-06-18,19.3,23.5,15.9,26.1,0.0,No,5.6,7.1,W,41,W,E,0,0,71,63,1018.2,1012.5,7,7,1957
12-06-18,23.8,32.8,18.7,34.2,0.0,No,7.6,7.4,W,41,W,E,0,0,49,11,1010.3,1006.1,7,6,1958
13-06-18,17.0,19.0,14.8,20.5,0.0,No,11.2,11.7,W,41,W,E,0,0,34,38,1022.5,1024.0,1,1,1959
14-06-18,16.6,19.1,15.0,21.4,0.0,No,9.8,4.3,ESE,33,W,ESE,0,20,58,47,1028.0,1026.5,7,5,1960
15-06-18,17.4,20.7,11.8,21.4,0.0,No,4.6,12.2,ENE,43,W,E,11,30,58,51,1024.3,1019.2,1,1,1961
16-06-18,20.6,24.7,15.0,26.2,0.0,No,8.0,11.9,NNE,48,W,ENE,11,22,59,51,1017.1,1012.2,0,1,1962
17-06-18,24.5,27.6,17.9,28.1,0.0,No,9.4,8.3,W,63,W,NNE,4,28,43,44,1011.0,1006.4,3,6,1963
18-06-18,24.8,28.4,22.3,33.3,0.0,Yes,10.4,9.5,SSE,48,WNW,SE,9,20,46,37,1006.4,1006.6,4,3,1964
19-06-18,15.8,18.7,15.7,18.9,11.6,Yes,9.6,0.7,SE,50,SSW,SE,15,22,87,62,1017.5,1017.2,8,7,1965
20-06-18,16.0,17.3,15.1,18.4,39.6,Yes,9.4,0.0,SE,54,SSE,SSE,31,28,91,91,1018.1,1016.4,8,7,1966
21-06-18,17.4,21.9,15.6,22.8,20.2,Yes,1.8,4.9,ENE,28,N,E,4,6,92,66,1013.2,1011.8,8,7,1967
22-06-18,20.7,23.2,15.1,27.6,7.4,No,3.2,13.0,ENE,37,W,E,20,24,59,59,1014.4,1011.2,1,3,1968
23-06-18,22.5,23.7,16.9,27.0,0.0,No,9.6,13.2,ENE,33,WNW,E,15,20,32,45,1014.1,1011.3,0,1,1969
24-06-18,20.7,22.6,15.9,23.3,0.0,Yes,7.8,8.0,ESE,69,NNW,SE,2,26,68,62,1015.8,1014.6,3,6,1970
25-06-18,18.0,18.8,15.7,21.7,23.0,Yes,4.8,5.6,SSE,50,SSE,SSE,19,33,74,75,1016.0,1014.5,7,7,1971
26-06-18,16.4,16.8,14.8,18.0,40.8,Yes,5.6,0.0,SSE,50,SSW,SSE,22,17,83,83,1015.5,1014.5,7,8,1972
27-06-18,17.9,18.4,15.2,20.0,11.2,Yes,4.0,0.0,S,59,S,SSE,30,24,80,91,1013.3,1010.5,8,8,1973
28-06-18,20.0,24.5,16.4,25.4,17.6,No,2.0,10.3,S,39,SSW,SSE,17,17,79,55,1011.4,1010.3,6,2,1974
29-06-18,20.8,24.2,16.6,24.9,0.2,No,6.8,12.0,E,33,W,E,11,22,71,66,1012.4,1010.7,4,1,1975
30-06-18,23.6,23.5,20.1,24.6,0.0,Yes,6.2,9.8,ENE,52,NNE,NE,15,24,64,64,1012.8,1010.4,6,5,1976
01-07-18,21.1,22.6,19.9,24.3,3.0,Yes,9.8,2.9,NE,69,NE,NNE,28,39,79,67,1009.1,1006.6,7,7,1977
02-07-18,21.7,22.6,18.1,25.0,7.4,Yes,4.0,9.3,NE,31,WNW,NE,9,7,78,60,1005.8,1003.2,3,5,1978
03-07-18,20.8,22.7,16.8,23.8,3.6,No,5.0,13.0,SE,41,SSE,SE,7,20,58,51,1006.3,1005.2,1,2,1979
04-07-18,20.8,20.0,16.4,23.3,0.0,Yes,8.2,10.3,SSW,61,SW,S,6,35,57,69,1008.1,1009.1,3,7,1980
05-07-18,17.0,22.2,14.7,22.9,4.2,No,7.4,7.7,SSE,41,WSW,SSE,13,22,61,46,1016.7,1016.4,7,1,1981
06-07-18,19.5,22.5,13.7,23.9,0.0,No,5.6,12.6,E,30,WNW,E,13,20,52,48,1018.3,1014.8,1,1,1982
07-07-18,23.3,25.6,16.6,26.5,0.0,No,8.0,11.2,NNE,46,NNE,NE,9,19,56,60,1011.7,1005.0,6,7,1983
08-07-18,20.9,17.1,19.5,20.9,0.2,Yes,10.6,0.0,S,59,SSE,S,13,19,72,83,1005.8,1008.8,8,7,1984
09-07-18,18.5,21.9,14.9,22.9,2.8,No,3.4,7.3,SW,44,S,SE,22,20,59,49,1018.8,1019.5,7,2,1985
10-07-18,19.0,21.8,14.0,22.7,0.0,No,7.0,7.5,ESE,35,WNW,E,6,17,64,49,1025.1,1024.3,5,4,1986
11-07-18,21.3,23.3,15.2,24.1,0.0,No,5.0,12.1,ENE,37,E,ENE,11,22,52,44,1022.5,1019.6,4,5,1987
12-07-18,22.8,23.4,15.2,24.6,0.0,No,8.0,13.3,ENE,48,N,NE,11,30,51,52,1017.6,1013.5,2,1,1988
13-07-18,23.5,24.9,17.8,27.8,0.0,Yes,8.8,7.9,NNE,54,ENE,E,13,15,61,63,1006.3,1000.5,5,7,1989
14-07-18,21.5,22.3,19.0,26.3,4.0,No,8.0,8.4,W,78,SSW,W,4,48,80,32,996.7,996.9,7,6,1990
15-07-18,17.1,22.0,12.7,22.9,0.0,No,10.0,13.6,WSW,59,W,ESE,26,24,37,39,1011.7,1013.3,1,1,1991
16-07-18,20.0,23.9,13.6,25.0,0.0,No,7.6,12.6,NNE,30,W,E,13,22,47,45,1020.4,1018.3,3,6,1992
17-07-18,22.6,25.3,16.2,25.6,0.0,No,7.2,11.4,NE,46,E,NE,9,26,58,45,1019.0,1013.5,3,2,1993
18-07-18,25.4,29.2,19.3,29.8,0.0,No,10.0,4.1,N,56,ESE,NE,6,6,52,46,1009.1,1004.0,7,7,1994
19-07-18,28.6,30.4,23.0,33.0,0.0,No,8.0,12.0,W,54,WNW,ESE,24,13,34,33,1002.5,1002.6,1,1,1995
20-07-18,23.7,24.9,18.1,28.0,0.0,No,11.2,13.2,ENE,31,WSW,E,13,24,31,40,1009.7,1005.0,1,3,1996
21-07-18,20.6,24.0,19.9,24.8,0.0,No,10.4,9.7,NE,46,E,ENE,15,28,69,59,1011.9,1009.8,6,2,1997
22-07-18,24.3,25.1,18.9,26.3,0.0,No,6.8,13.0,ENE,46,ESE,ENE,9,30,63,63,1012.5,1009.8,1,1,1998
23-07-18,23.7,23.6,20.6,26.7,0.0,Yes,8.8,9.8,SSE,50,S,SSE,30,31,65,56,1014.8,1015.0,3,5,1999
24-07-18,20.1,23.8,19.1,24.6,1.2,Yes,7.8,2.0,ESE,30,NE,E,2,19,81,59,1018.6,1016.9,7,5,2000
25-07-18,20.1,23.9,18.7,24.8,2.2,No,7.0,6.4,ENE,35,NE,ENE,9,24,83,60,1020.6,1019.2,7,3,2001
26-07-18,22.5,24.7,18.7,26.0,0.2,No,3.6,11.9,NE,44,NNE,ENE,9,30,60,52,1021.8,1019.5,6,1,2002
27-07-18,24.5,24.5,20.6,26.0,0.0,No,10.0,12.9,ENE,33,ENE,ENE,15,26,57,54,1024.2,1022.9,3,1,2003
28-07-18,23.1,25.1,18.9,26.4,0.0,No,9.0,12.9,NNE,56,NE,NE,17,28,60,59,1022.5,1018.8,2,1,2004
29-07-18,26.2,31.4,20.3,33.5,0.0,No,10.0,10.1,ENE,43,E,E,6,9,59,40,1016.3,1011.6,2,3,2005
30-07-18,25.1,26.5,21.5,27.8,0.0,No,11.6,9.9,SSE,57,SSW,SSE,28,37,59,57,1016.8,1015.4,6,1,2006
31-07-18,25.5,26.8,21.7,28.7,0.0,No,8.0,6.9,NNE,52,NE,E,9,9,67,66,1012.6,1008.3,7,7,2007
